,fool_rating,fool_url
1319,0,https://www.fool.com/quote/FTEK
1320,2,https://www.fool.com/quote/FCEL
1321,0,https://www.fool.com/quote/FULC
1322,5,https://www.fool.com/quote/FLGT
1323,1,https://www.fool.com/quote/FORK
1324,1,https://www.fool.com/quote/FLL
1325,0,https://www.fool.com/quote/FULT
1326,2,https://www.fool.com/quote/FNKO
1327,None,https://www.fool.com/quote/FHL
1328,1,https://www.fool.com/quote/FTFT
1329,0,https://www.fool.com/quote/FFHL
1330,None,https://www.fool.com/quote/FVCB
1331,0,https://www.fool.com/quote/WILC
1332,0,https://www.fool.com/quote/GTHX
1333,0,https://www.fool.com/quote/GAIA
1334,5,https://www.fool.com/quote/GLPG
1335,1,https://www.fool.com/quote/GALT
1336,2,https://www.fool.com/quote/GLMD
1337,None,https://www.fool.com/quote/GMDA
1338,5,https://www.fool.com/quote/GLPI
1339,3,https://www.fool.com/quote/GRMN
1340,0,https://www.fool.com/quote/GARS
1341,3,https://www.fool.com/quote/GLIBA
1342,None,https://www.fool.com/quote/GLIBP
1343,0,https://www.fool.com/quote/GDS
1344,None,https://www.fool.com/quote/GEMP
1345,0,https://www.fool.com/quote/GENC
1346,0,https://www.fool.com/quote/GFN
1347,None,https://www.fool.com/quote/GFNCP
1348,None,https://www.fool.com/quote/GFNSL
1349,1,https://www.fool.com/quote/GENE
1350,0,https://www.fool.com/quote/GNFT
1351,1,https://www.fool.com/quote/GNUS
1352,None,https://www.fool.com/quote/GMAB
1353,0,https://www.fool.com/quote/GNMK
1354,2,https://www.fool.com/quote/GNCA
1355,None,https://www.fool.com/quote/GHDX
1356,None,https://www.fool.com/quote/GNPX
1357,4,https://www.fool.com/quote/GNTX
1358,3,https://www.fool.com/quote/THRM
1359,2,https://www.fool.com/quote/GEOS
1360,0,https://www.fool.com/quote/GABC
1361,2,https://www.fool.com/quote/GERN
1362,1,https://www.fool.com/quote/GEVO
1363,0,https://www.fool.com/quote/ROCK
1364,0,https://www.fool.com/quote/GIGM
1365,1,https://www.fool.com/quote/GIII
1366,0,https://www.fool.com/quote/GILT
1367,4,https://www.fool.com/quote/GILD
1368,0,https://www.fool.com/quote/GBCI
1369,0,https://www.fool.com/quote/GLAD
1370,None,https://www.fool.com/quote/GLADD
1371,None,https://www.fool.com/quote/GLADN
1372,5,https://www.fool.com/quote/GOOD
1373,None,https://www.fool.com/quote/GOODM
1374,None,https://www.fool.com/quote/GOODO
1375,None,https://www.fool.com/quote/GOODP
1376,5,https://www.fool.com/quote/GAIN
1377,None,https://www.fool.com/quote/GAINL
1378,None,https://www.fool.com/quote/GAINM
1379,3,https://www.fool.com/quote/LAND
1380,None,https://www.fool.com/quote/LANDP
1381,0,https://www.fool.com/quote/GLBZ
1382,5,https://www.fool.com/quote/GBT
1383,None,https://www.fool.com/quote/ENT
1384,0,https://www.fool.com/quote/GBLI
1385,None,https://www.fool.com/quote/GBLIL
1386,None,https://www.fool.com/quote/GBLIZ
1387,0,https://www.fool.com/quote/SELF
1388,0,https://www.fool.com/quote/GWRS
1389,None,https://www.fool.com/quote/DRIV
1390,None,https://www.fool.com/quote/CLOU
1391,None,https://www.fool.com/quote/KRMA
1392,None,https://www.fool.com/quote/DAX
1393,None,https://www.fool.com/quote/EBIZ
1394,None,https://www.fool.com/quote/FINX
1395,None,https://www.fool.com/quote/CHIC
1396,0,https://www.fool.com/quote/AIQ
1397,None,https://www.fool.com/quote/GNOM
1398,None,https://www.fool.com/quote/BFIT
1399,0,https://www.fool.com/quote/SNSR
1400,None,https://www.fool.com/quote/LNGR
1401,None,https://www.fool.com/quote/MILN
1402,None,https://www.fool.com/quote/EFAS
1403,None,https://www.fool.com/quote/QYLD
1404,None,https://www.fool.com/quote/BOTZ
1405,None,https://www.fool.com/quote/CATH
1406,None,https://www.fool.com/quote/SOCL
1407,None,https://www.fool.com/quote/ALTY
1408,None,https://www.fool.com/quote/SRET
1409,None,https://www.fool.com/quote/YLCO
1410,0,https://www.fool.com/quote/GLBS
1411,4,https://www.fool.com/quote/GLUU
1412,2,https://www.fool.com/quote/GLYC
1413,1,https://www.fool.com/quote/GOGO
1414,2,https://www.fool.com/quote/GLNG
1415,1,https://www.fool.com/quote/GMLP
1416,None,https://www.fool.com/quote/GMLPP
1417,None,https://www.fool.com/quote/DNJR
1418,0,https://www.fool.com/quote/GDEN
1419,1,https://www.fool.com/quote/GOGL
1420,0,https://www.fool.com/quote/GBDC
1421,0,https://www.fool.com/quote/GTIM
1422,3,https://www.fool.com/quote/GSHD
1423,1,https://www.fool.com/quote/GPRO
1424,None,https://www.fool.com/quote/GPAQ
1425,None,https://www.fool.com/quote/GPAQU
1426,None,https://www.fool.com/quote/GPAQW
1427,None,https://www.fool.com/quote/GRSH
1428,None,https://www.fool.com/quote/GRSHU
1429,None,https://www.fool.com/quote/GRSHW
1430,0,https://www.fool.com/quote/GMHI
1431,None,https://www.fool.com/quote/GMHIU
1432,None,https://www.fool.com/quote/GMHIW
1433,0,https://www.fool.com/quote/GOSS
1434,4,https://www.fool.com/quote/LOPE
1435,2,https://www.fool.com/quote/GRVY
1436,None,https://www.fool.com/quote/GECC
1437,None,https://www.fool.com/quote/GECCL
1438,None,https://www.fool.com/quote/GECCM
1439,None,https://www.fool.com/quote/GECCN
1440,None,https://www.fool.com/quote/GEC
1441,0,https://www.fool.com/quote/GLDD
1442,0,https://www.fool.com/quote/GSBC
1443,3,https://www.fool.com/quote/GRBK
1444,0,https://www.fool.com/quote/GPP
1445,2,https://www.fool.com/quote/GPRE
1446,0,https://www.fool.com/quote/GCBC
1447,None,https://www.fool.com/quote/GLAC
1448,None,https://www.fool.com/quote/GLACR
1449,None,https://www.fool.com/quote/GLACU
1450,None,https://www.fool.com/quote/GLACW
1451,0,https://www.fool.com/quote/GNLN
1452,3,https://www.fool.com/quote/GLRE
1453,None,https://www.fool.com/quote/GRNQ
1454,0,https://www.fool.com/quote/GSKY
1455,None,https://www.fool.com/quote/GSUM
1456,0,https://www.fool.com/quote/GRIF
1457,0,https://www.fool.com/quote/GRFS
1458,None,https://www.fool.com/quote/GRIN
1459,None,https://www.fool.com/quote/GRTS
1460,3,https://www.fool.com/quote/GO
1461,1,https://www.fool.com/quote/GRPN
1462,5,https://www.fool.com/quote/OMAB
1463,2,https://www.fool.com/quote/GGAL
1464,0,https://www.fool.com/quote/GVP
1465,0,https://www.fool.com/quote/GSIT
1466,None,https://www.fool.com/quote/GSVC
1467,None,https://www.fool.com/quote/GTYH
1468,0,https://www.fool.com/quote/GNTY
1469,0,https://www.fool.com/quote/GFED
1470,5,https://www.fool.com/quote/GH
1471,None,https://www.fool.com/quote/GHSI
1472,0,https://www.fool.com/quote/GIFI
1473,0,https://www.fool.com/quote/GURE
1474,1,https://www.fool.com/quote/GPOR
1475,5,https://www.fool.com/quote/GWPH
1476,None,https://www.fool.com/quote/GWGH
1477,None,https://www.fool.com/quote/GXGX
1478,None,https://www.fool.com/quote/GXGXU
1479,None,https://www.fool.com/quote/GXGXW
1480,0,https://www.fool.com/quote/GYRO
1481,0,https://www.fool.com/quote/HEES
1482,0,https://www.fool.com/quote/HLG
1483,1,https://www.fool.com/quote/HNRG
1484,0,https://www.fool.com/quote/HALL
1485,2,https://www.fool.com/quote/HALO
1486,0,https://www.fool.com/quote/HLNE
1487,0,https://www.fool.com/quote/HJLI
1488,None,https://www.fool.com/quote/HJLIW
1489,None,https://www.fool.com/quote/HWC
1490,None,https://www.fool.com/quote/HWCPL
1491,0,https://www.fool.com/quote/HAFC
1492,None,https://www.fool.com/quote/HONE
1493,0,https://www.fool.com/quote/HLIT
1494,0,https://www.fool.com/quote/HARP
1495,None,https://www.fool.com/quote/HROW
1496,0,https://www.fool.com/quote/HBIO
1497,0,https://www.fool.com/quote/HCAP
1498,None,https://www.fool.com/quote/HCAPZ
1499,4,https://www.fool.com/quote/HAS
1500,3,https://www.fool.com/quote/HA
1501,0,https://www.fool.com/quote/HWKN
1502,0,https://www.fool.com/quote/HWBK
1503,None,https://www.fool.com/quote/HYAC
1504,None,https://www.fool.com/quote/HYACU
1505,None,https://www.fool.com/quote/HYACW
1506,0,https://www.fool.com/quote/HAYN
1507,4,https://www.fool.com/quote/HDS
1508,None,https://www.fool.com/quote/HHR
1509,4,https://www.fool.com/quote/HCAT
1510,2,https://www.fool.com/quote/HIIQ
1511,None,https://www.fool.com/quote/HSAC
1512,None,https://www.fool.com/quote/HSACU
1513,None,https://www.fool.com/quote/HSACW
1514,4,https://www.fool.com/quote/HCSG
1515,5,https://www.fool.com/quote/HQY
1516,0,https://www.fool.com/quote/HSTM
1517,0,https://www.fool.com/quote/HTLD
1518,0,https://www.fool.com/quote/HTLF
1519,1,https://www.fool.com/quote/HTBX
1520,None,https://www.fool.com/quote/HEBT
1521,0,https://www.fool.com/quote/HSII
1522,5,https://www.fool.com/quote/HELE
1523,None,https://www.fool.com/quote/HLIO
1524,None,https://www.fool.com/quote/HSDT
1525,0,https://www.fool.com/quote/HMTV
1526,0,https://www.fool.com/quote/HNNA
1527,None,https://www.fool.com/quote/HCAC
1528,None,https://www.fool.com/quote/HCACU
1529,None,https://www.fool.com/quote/HCACW
1530,3,https://www.fool.com/quote/HSIC
1531,None,https://www.fool.com/quote/HEPA
1532,0,https://www.fool.com/quote/HTBK
1533,0,https://www.fool.com/quote/HFWA
1534,0,https://www.fool.com/quote/HCCI
1535,4,https://www.fool.com/quote/MLHR
1536,3,https://www.fool.com/quote/HRTX
1537,3,https://www.fool.com/quote/HSKA
1538,0,https://www.fool.com/quote/HX
1539,None,https://www.fool.com/quote/HFFG
1540,5,https://www.fool.com/quote/HIBB
1541,None,https://www.fool.com/quote/SNLN
1542,0,https://www.fool.com/quote/HPJ
1543,0,https://www.fool.com/quote/HIHO
1544,3,https://www.fool.com/quote/HIMX
1545,0,https://www.fool.com/quote/HIFS
1546,0,https://www.fool.com/quote/HSGX
1547,None,https://www.fool.com/quote/HCCH
1548,None,https://www.fool.com/quote/HCCHR
1549,None,https://www.fool.com/quote/HCCHU
1550,None,https://www.fool.com/quote/HCCHW
1551,0,https://www.fool.com/quote/HMNF
1552,0,https://www.fool.com/quote/HMSY
1553,0,https://www.fool.com/quote/HOLI
1554,5,https://www.fool.com/quote/HOLX
1555,0,https://www.fool.com/quote/HBCP
1556,0,https://www.fool.com/quote/HOMB
1557,None,https://www.fool.com/quote/HFBL
1558,0,https://www.fool.com/quote/HMST
1559,0,https://www.fool.com/quote/HTBI
1560,0,https://www.fool.com/quote/FIXX
1561,2,https://www.fool.com/quote/HOFT
1562,0,https://www.fool.com/quote/HOOK
1563,0,https://www.fool.com/quote/HOPE
1564,0,https://www.fool.com/quote/HFBC
1565,0,https://www.fool.com/quote/HBNC
1566,None,https://www.fool.com/quote/HRZN
1567,3,https://www.fool.com/quote/HZNP
1568,2,https://www.fool.com/quote/HPT
1569,0,https://www.fool.com/quote/TWNK
1570,None,https://www.fool.com/quote/TWNKW
1571,None,https://www.fool.com/quote/HOTH
1572,0,https://www.fool.com/quote/HMHC
1573,0,https://www.fool.com/quote/HWCC
1574,None,https://www.fool.com/quote/HOVNP
1575,None,https://www.fool.com/quote/HBMD
1576,0,https://www.fool.com/quote/HTGM
1577,2,https://www.fool.com/quote/HTHT
1578,0,https://www.fool.com/quote/HUBG
1579,0,https://www.fool.com/quote/HSON
1580,0,https://www.fool.com/quote/HDSN
1581,0,https://www.fool.com/quote/HHT
1582,5,https://www.fool.com/quote/HBAN
1583,None,https://www.fool.com/quote/HBANN
1584,None,https://www.fool.com/quote/HBANO
1585,5,https://www.fool.com/quote/HURC
1586,0,https://www.fool.com/quote/HURN
1587,None,https://www.fool.com/quote/HCM
1588,None,https://www.fool.com/quote/HBP
1589,None,https://www.fool.com/quote/HVBC
1590,1,https://www.fool.com/quote/HYGS
1591,None,https://www.fool.com/quote/HYRE
1592,0,https://www.fool.com/quote/IDSY
1593,None,https://www.fool.com/quote/IIIV
1594,5,https://www.fool.com/quote/IAC
1595,0,https://www.fool.com/quote/IBKC
1596,None,https://www.fool.com/quote/IBKCN
1597,None,https://www.fool.com/quote/IBKCO
1598,None,https://www.fool.com/quote/IBKCP
1599,0,https://www.fool.com/quote/ICAD
1600,2,https://www.fool.com/quote/IEP
1601,None,https://www.fool.com/quote/ICCH
1602,0,https://www.fool.com/quote/ICFI
1603,4,https://www.fool.com/quote/ICHR
1604,None,https://www.fool.com/quote/ICLK
1605,4,https://www.fool.com/quote/ICLR
1606,1,https://www.fool.com/quote/ICON
1607,0,https://www.fool.com/quote/ICUI
1608,1,https://www.fool.com/quote/IPWR
1609,0,https://www.fool.com/quote/IDEX
1610,0,https://www.fool.com/quote/IDYA
1611,0,https://www.fool.com/quote/INVE
1612,5,https://www.fool.com/quote/IDRA
1613,5,https://www.fool.com/quote/IDXX
1614,0,https://www.fool.com/quote/IESC
1615,None,https://www.fool.com/quote/IROQ
1616,None,https://www.fool.com/quote/IFMK
1617,0,https://www.fool.com/quote/IHRT
1618,5,https://www.fool.com/quote/INFO
1619,4,https://www.fool.com/quote/IIVI
1620,0,https://www.fool.com/quote/IKNX
1621,4,https://www.fool.com/quote/ILMN
1622,None,https://www.fool.com/quote/IMAC
1623,None,https://www.fool.com/quote/IMACW
1624,0,https://www.fool.com/quote/ISNS
1625,1,https://www.fool.com/quote/IMBI
1626,4,https://www.fool.com/quote/IMMR
1627,0,https://www.fool.com/quote/ICCC
1628,0,https://www.fool.com/quote/IMUX
1629,2,https://www.fool.com/quote/IMGN
1630,3,https://www.fool.com/quote/IMMU
1631,None,https://www.fool.com/quote/IMRN
1632,None,https://www.fool.com/quote/IMRNW
1633,None,https://www.fool.com/quote/IMMP
1634,5,https://www.fool.com/quote/PI
1635,None,https://www.fool.com/quote/IMV
1636,4,https://www.fool.com/quote/INCY
1637,0,https://www.fool.com/quote/INDB
1638,0,https://www.fool.com/quote/IBCP
1639,0,https://www.fool.com/quote/IBTX
1640,0,https://www.fool.com/quote/ILPT
1641,0,https://www.fool.com/quote/IDSA
1642,3,https://www.fool.com/quote/INFN
1643,2,https://www.fool.com/quote/INFI
1644,0,https://www.fool.com/quote/IFRX
1645,0,https://www.fool.com/quote/III
1646,None,https://www.fool.com/quote/IEA
1647,None,https://www.fool.com/quote/IEAWW
1648,0,https://www.fool.com/quote/IMKTA
1649,None,https://www.fool.com/quote/INMB
1650,0,https://www.fool.com/quote/INWK
1651,0,https://www.fool.com/quote/INOD
1652,5,https://www.fool.com/quote/IPHS
1653,0,https://www.fool.com/quote/IOSP
1654,None,https://www.fool.com/quote/INNT
1655,0,https://www.fool.com/quote/ISSC
1656,5,https://www.fool.com/quote/INVA
1657,4,https://www.fool.com/quote/INGN
1658,0,https://www.fool.com/quote/INOV
1659,2,https://www.fool.com/quote/INO
1660,None,https://www.fool.com/quote/INPX
1661,None,https://www.fool.com/quote/INSG
1662,0,https://www.fool.com/quote/NSIT
1663,0,https://www.fool.com/quote/ISIG
1664,0,https://www.fool.com/quote/INSM
1665,None,https://www.fool.com/quote/INSE
1666,1,https://www.fool.com/quote/IIIN
1667,5,https://www.fool.com/quote/PODD
1668,0,https://www.fool.com/quote/INSU
1669,None,https://www.fool.com/quote/INSUU
1670,None,https://www.fool.com/quote/INSUW
1671,0,https://www.fool.com/quote/NTEC
1672,0,https://www.fool.com/quote/IART
1673,None,https://www.fool.com/quote/IMTE
1674,4,https://www.fool.com/quote/INTC
1675,4,https://www.fool.com/quote/NTLA
1676,0,https://www.fool.com/quote/IPAR
1677,4,https://www.fool.com/quote/ICPT
1678,4,https://www.fool.com/quote/IDCC
1679,2,https://www.fool.com/quote/TILE
1680,0,https://www.fool.com/quote/IMI
1681,None,https://www.fool.com/quote/INAP
1682,0,https://www.fool.com/quote/IBOC
1683,None,https://www.fool.com/quote/IMXI
1684,0,https://www.fool.com/quote/ISCA
1685,0,https://www.fool.com/quote/IGLD
1686,1,https://www.fool.com/quote/IDXG
1687,0,https://www.fool.com/quote/XENT
1688,None,https://www.fool.com/quote/IPLDP
1689,0,https://www.fool.com/quote/IVAC
1690,None,https://www.fool.com/quote/INTL
1691,4,https://www.fool.com/quote/ITCI
1692,None,https://www.fool.com/quote/XON
1693,0,https://www.fool.com/quote/IIN
1694,5,https://www.fool.com/quote/INTU
1695,5,https://www.fool.com/quote/ISRG
1696,None,https://www.fool.com/quote/PLW
1697,None,https://www.fool.com/quote/ADRA
1698,None,https://www.fool.com/quote/ADRD
1699,None,https://www.fool.com/quote/ADRE
1700,None,https://www.fool.com/quote/ADRU
1701,0,https://www.fool.com/quote/PKW
1702,None,https://www.fool.com/quote/PFM
1703,None,https://www.fool.com/quote/PYZ
1704,None,https://www.fool.com/quote/PEZ
1705,None,https://www.fool.com/quote/PSL
1706,None,https://www.fool.com/quote/PIZ
1707,None,https://www.fool.com/quote/PIE
1708,None,https://www.fool.com/quote/PXI
1709,None,https://www.fool.com/quote/PFI
1710,None,https://www.fool.com/quote/PTH
1711,None,https://www.fool.com/quote/PRN
1712,None,https://www.fool.com/quote/PDP
1713,None,https://www.fool.com/quote/DWAQ
1714,None,https://www.fool.com/quote/DWAS
1715,None,https://www.fool.com/quote/DWIN
1716,None,https://www.fool.com/quote/DWTR
1717,None,https://www.fool.com/quote/PTF
1718,None,https://www.fool.com/quote/PUI
1719,None,https://www.fool.com/quote/IDLB
1720,None,https://www.fool.com/quote/PRFZ
1721,None,https://www.fool.com/quote/PIO
1722,None,https://www.fool.com/quote/PGJ
1723,None,https://www.fool.com/quote/PEY
1724,None,https://www.fool.com/quote/IPKW
1725,None,https://www.fool.com/quote/PID
1726,None,https://www.fool.com/quote/KBWB
1727,None,https://www.fool.com/quote/KBWD
1728,None,https://www.fool.com/quote/KBWY
1729,None,https://www.fool.com/quote/KBWP
1730,None,https://www.fool.com/quote/KBWR
1731,None,https://www.fool.com/quote/LDRI
1732,None,https://www.fool.com/quote/PNQI
1733,None,https://www.fool.com/quote/PDBC
1734,None,https://www.fool.com/quote/QQQ
1735,None,https://www.fool.com/quote/ISDX
1736,None,https://www.fool.com/quote/ISDS
1737,None,https://www.fool.com/quote/ISEM
1738,None,https://www.fool.com/quote/IUS
1739,None,https://www.fool.com/quote/IUSS
1740,None,https://www.fool.com/quote/USLB
1741,None,https://www.fool.com/quote/PSCD
1742,None,https://www.fool.com/quote/PSCC
1743,None,https://www.fool.com/quote/PSCE
1744,None,https://www.fool.com/quote/PSCF
1745,None,https://www.fool.com/quote/PSCH
1746,None,https://www.fool.com/quote/PSCI
1747,None,https://www.fool.com/quote/PSCT
1748,None,https://www.fool.com/quote/PSCM
1749,None,https://www.fool.com/quote/PSCU
1750,None,https://www.fool.com/quote/VRIG
1751,None,https://www.fool.com/quote/PHO
1752,0,https://www.fool.com/quote/ISTR
1753,0,https://www.fool.com/quote/ISBC
1754,5,https://www.fool.com/quote/ITIC
1755,1,https://www.fool.com/quote/NVIV
1756,5,https://www.fool.com/quote/IONS
1757,2,https://www.fool.com/quote/IOVA
1758,4,https://www.fool.com/quote/IPGP
1759,None,https://www.fool.com/quote/IPIC
1760,None,https://www.fool.com/quote/CLRG
1761,None,https://www.fool.com/quote/CSML
1762,4,https://www.fool.com/quote/IQ
1763,0,https://www.fool.com/quote/IRMD
1764,3,https://www.fool.com/quote/IRTC
1765,0,https://www.fool.com/quote/IRIX
1766,4,https://www.fool.com/quote/IRDM
1767,4,https://www.fool.com/quote/IRBT
1768,0,https://www.fool.com/quote/IRWD
1769,None,https://www.fool.com/quote/IRCP
1770,None,https://www.fool.com/quote/SLQD
1771,None,https://www.fool.com/quote/ISHG
1772,None,https://www.fool.com/quote/SHY
1773,None,https://www.fool.com/quote/TLT
1774,None,https://www.fool.com/quote/IEI
1775,None,https://www.fool.com/quote/IEF
1776,None,https://www.fool.com/quote/AIA
1777,None,https://www.fool.com/quote/USIG
1778,None,https://www.fool.com/quote/COMT
1779,None,https://www.fool.com/quote/ISTB
1780,None,https://www.fool.com/quote/IXUS
1781,None,https://www.fool.com/quote/IUSG
1782,None,https://www.fool.com/quote/IUSV
1783,None,https://www.fool.com/quote/IUSB
1784,None,https://www.fool.com/quote/HEWG
1785,None,https://www.fool.com/quote/SUSB
1786,None,https://www.fool.com/quote/ESGD
1787,None,https://www.fool.com/quote/ESGE
1788,None,https://www.fool.com/quote/ESGU
1789,None,https://www.fool.com/quote/SUSL
1790,None,https://www.fool.com/quote/SUSC
1791,None,https://www.fool.com/quote/XT
1792,None,https://www.fool.com/quote/FALN
1793,None,https://www.fool.com/quote/IFEU
1794,None,https://www.fool.com/quote/IFGL
1795,None,https://www.fool.com/quote/BGRN
1796,None,https://www.fool.com/quote/IGF
1797,None,https://www.fool.com/quote/GNMA
1798,None,https://www.fool.com/quote/HYXE
1799,None,https://www.fool.com/quote/IGIB
1800,None,https://www.fool.com/quote/IGOV
1801,None,https://www.fool.com/quote/EMB
1802,None,https://www.fool.com/quote/MBB
1803,None,https://www.fool.com/quote/JKI
1804,None,https://www.fool.com/quote/ACWX
1805,None,https://www.fool.com/quote/ACWI
1806,None,https://www.fool.com/quote/AAXJ
1807,None,https://www.fool.com/quote/EWZS
1808,None,https://www.fool.com/quote/MCHI
1809,None,https://www.fool.com/quote/SCZ
1810,None,https://www.fool.com/quote/EEMA
1811,None,https://www.fool.com/quote/EMXC
1812,None,https://www.fool.com/quote/EUFN
1813,None,https://www.fool.com/quote/IEUS
1814,None,https://www.fool.com/quote/RING
1815,None,https://www.fool.com/quote/SDG
1816,None,https://www.fool.com/quote/EWJE
1817,None,https://www.fool.com/quote/EWJV
1818,None,https://www.fool.com/quote/ENZL
1819,None,https://www.fool.com/quote/QAT
1820,None,https://www.fool.com/quote/TUR
1821,None,https://www.fool.com/quote/UAE
1822,None,https://www.fool.com/quote/IBB
1823,None,https://www.fool.com/quote/SOXX
1824,None,https://www.fool.com/quote/PFF
1825,None,https://www.fool.com/quote/AMCA
1826,None,https://www.fool.com/quote/EMIF
1827,None,https://www.fool.com/quote/ICLN
1828,None,https://www.fool.com/quote/WOOD
1829,None,https://www.fool.com/quote/INDY
1830,None,https://www.fool.com/quote/IJT
1831,None,https://www.fool.com/quote/DVY
1832,None,https://www.fool.com/quote/SHV
1833,None,https://www.fool.com/quote/IGSB
1834,0,https://www.fool.com/quote/ISRL
1835,None,https://www.fool.com/quote/ITMR
1836,1,https://www.fool.com/quote/ITI
1837,None,https://www.fool.com/quote/ITRM
1838,0,https://www.fool.com/quote/ITRI
1839,2,https://www.fool.com/quote/ITRN
1840,0,https://www.fool.com/quote/ISEE
1841,None,https://www.fool.com/quote/IVENC
1842,None,https://www.fool.com/quote/IVFGC
1843,None,https://www.fool.com/quote/IVFVC
1844,1,https://www.fool.com/quote/IZEA
1845,4,https://www.fool.com/quote/JJSF
1846,None,https://www.fool.com/quote/MAYS
1847,2,https://www.fool.com/quote/JBHT
1848,4,https://www.fool.com/quote/JCOM
1849,4,https://www.fool.com/quote/JKHY
1850,1,https://www.fool.com/quote/JACK
1851,1,https://www.fool.com/quote/JAGX
1852,0,https://www.fool.com/quote/JAKK
1853,0,https://www.fool.com/quote/JRVR
1854,None,https://www.fool.com/quote/JSML
1855,None,https://www.fool.com/quote/JSMD
1856,None,https://www.fool.com/quote/JASN
1857,4,https://www.fool.com/quote/JAZZ
1858,5,https://www.fool.com/quote/JD
1859,None,https://www.fool.com/quote/JRSH
1860,3,https://www.fool.com/quote/JBLU
1861,0,https://www.fool.com/quote/JCTCF
1862,None,https://www.fool.com/quote/JFIN
1863,0,https://www.fool.com/quote/JMU
1864,5,https://www.fool.com/quote/JBSS
1865,3,https://www.fool.com/quote/JOUT
1866,3,https://www.fool.com/quote/JNCE
1867,0,https://www.fool.com/quote/KALU
1868,None,https://www.fool.com/quote/KXIN
1869,0,https://www.fool.com/quote/KALA
1870,0,https://www.fool.com/quote/KLDO
1871,5,https://www.fool.com/quote/KALV
1872,0,https://www.fool.com/quote/KMDA
1873,1,https://www.fool.com/quote/KNDI
1874,0,https://www.fool.com/quote/KRTX
1875,2,https://www.fool.com/quote/KPTI
1876,None,https://www.fool.com/quote/KZIA
1877,None,https://www.fool.com/quote/KBLM
1878,None,https://www.fool.com/quote/KBLMR
1879,None,https://www.fool.com/quote/KBLMU
1880,None,https://www.fool.com/quote/KBLMW
1881,0,https://www.fool.com/quote/KBSF
1882,0,https://www.fool.com/quote/KRNY
1883,0,https://www.fool.com/quote/KELYA
1884,None,https://www.fool.com/quote/KELYB
1885,0,https://www.fool.com/quote/KMPH
1886,None,https://www.fool.com/quote/KFFB
1887,0,https://www.fool.com/quote/KEQU
1888,0,https://www.fool.com/quote/KTCC
1889,0,https://www.fool.com/quote/KZR
1890,0,https://www.fool.com/quote/KFRC
1891,None,https://www.fool.com/quote/KE
1892,3,https://www.fool.com/quote/KBAL
1893,0,https://www.fool.com/quote/KIN
1894,1,https://www.fool.com/quote/KGJI
1895,0,https://www.fool.com/quote/KINS
1896,None,https://www.fool.com/quote/KNSA
1897,4,https://www.fool.com/quote/KNSL
1898,1,https://www.fool.com/quote/KIRK
1899,None,https://www.fool.com/quote/KTOV
1900,None,https://www.fool.com/quote/KTOVW
1901,5,https://www.fool.com/quote/KLAC
1902,None,https://www.fool.com/quote/KLXE
1903,3,https://www.fool.com/quote/KOD
1904,1,https://www.fool.com/quote/KOPN
1905,0,https://www.fool.com/quote/KRNT
1906,0,https://www.fool.com/quote/KOSS
1907,None,https://www.fool.com/quote/KWEB
1908,4,https://www.fool.com/quote/KTOS
1909,None,https://www.fool.com/quote/KRYS
1910,3,https://www.fool.com/quote/KLIC
1911,5,https://www.fool.com/quote/KURA
1912,0,https://www.fool.com/quote/KVHI
1913,0,https://www.fool.com/quote/FSTR
1914,1,https://www.fool.com/quote/LJPC
1915,None,https://www.fool.com/quote/LSBK
1916,0,https://www.fool.com/quote/LBAI
1917,0,https://www.fool.com/quote/LKFN
1918,1,https://www.fool.com/quote/LAKE
1919,4,https://www.fool.com/quote/LRCX
1920,2,https://www.fool.com/quote/LAMR
1921,0,https://www.fool.com/quote/LANC
1922,None,https://www.fool.com/quote/LCA
1923,None,https://www.fool.com/quote/LCAHU
1924,None,https://www.fool.com/quote/LCAHW
1925,3,https://www.fool.com/quote/LNDC
1926,0,https://www.fool.com/quote/LARK
1927,0,https://www.fool.com/quote/LMRK
1928,None,https://www.fool.com/quote/LMRKN
1929,None,https://www.fool.com/quote/LMRKO
1930,None,https://www.fool.com/quote/LMRKP
1931,None,https://www.fool.com/quote/LE
1932,5,https://www.fool.com/quote/LSTR
1933,5,https://www.fool.com/quote/LNTH
1934,0,https://www.fool.com/quote/LTRX
1935,3,https://www.fool.com/quote/LSCC
1936,None,https://www.fool.com/quote/LAUR
1937,0,https://www.fool.com/quote/LAWS
1938,None,https://www.fool.com/quote/LAZY
1939,None,https://www.fool.com/quote/LCNB
1940,None,https://www.fool.com/quote/LPTX
1941,0,https://www.fool.com/quote/LEGH
1942,None,https://www.fool.com/quote/LTXB
1943,None,https://www.fool.com/quote/INFR
1944,None,https://www.fool.com/quote/LVHD
1945,None,https://www.fool.com/quote/SQLV
1946,None,https://www.fool.com/quote/LACQ
1947,None,https://www.fool.com/quote/LACQU
1948,None,https://www.fool.com/quote/LACQW
1949,2,https://www.fool.com/quote/LMAT
1950,2,https://www.fool.com/quote/TREE
1951,None,https://www.fool.com/quote/LEVL
1952,2,https://www.fool.com/quote/LXRX
1953,3,https://www.fool.com/quote/LX
1954,None,https://www.fool.com/quote/LFAC
1955,None,https://www.fool.com/quote/LFACU
1956,None,https://www.fool.com/quote/LFACW
1957,4,https://www.fool.com/quote/LGIH
1958,3,https://www.fool.com/quote/LHCG
1959,None,https://www.fool.com/quote/LLIT
